Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Explicit Track
"Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version]","Jhoome Jo Pathaan (From ""Pathaan"") [Arabic Version] - Single",Abd El Fattah Grini,2023-01-14,INY092300003,0.08064838903342005,76.2,0.3566779322405199,0.3154705949108303,0.12964769197387854,0.7052631578947368,6.493388881426226e-07,2.343079699663402e-06,0.09797587640969409,0.0023591616234495114,0.002050762388104372,0.007948373543861176,0.30536130536130535,0.06172988114590423,0.10142630744849446,0.03430978838910426,0.06220095693779905,0.0
Old Town Road - Remix,Old Town Road,Lil Nas X,2019-04-05,USSM11902498,0.08044826896137681,76.2,0.5014699610077563,0.34804222964103454,0.34051987041885434,0.831578947368421,0.15056202352722814,0.2935368040206734,0.09596671552369966,0.002111432197245092,0.0022680767031158645,0.266898577732709,0.2773892773892774,0.10843284715464532,0.25673534072900156,0.02941666546156448,0.4593301435406698,0.0
Let Me Love You,Encore,DJ Snake,2016-08-05,QMZSY1600015,0.08004802881729037,76.2,0.14836970008365463,0.13155349590356222,0.16980180096993708,0.6736842105263158,0.05122121805516151,0.07878510804020736,0.048985175967020414,0.029789206879177993,0.04042170526301033,0.19673043854392883,0.11771561771561771,0.048444996934430565,0.11251980982567354,0.023565097272286988,0.4066985645933014,0.0
Envolver,Envolver - Single,Anitta,2021-11-11,USWL12100576,0.08084850910546328,76.2,0.0042022804970165495,0.019117838855944622,0.0012498846311799717,0.43157894736842106,0.0035767344240440107,0.008057241244480883,0.16657480574766445,0.005066226592251081,0.012254345807854516,0.004774040816252823,0.0,0.000735736664772951,0.0,0.00017853493835378424,0.0,1.0
Oublie-moi,Oublie-moi,Emkal,2022-09-16,FRDDV2200780,0.08104862917750649,76.0,1.7380722243079595e-05,2.032551309217112e-05,1.2354036119824363e-05,0.2456140350877193,0.005874533755395417,0.007098343901639183,0.16233224931621404,0.0073395623889871255,0.013656595827624435,0.029869900460558305,0.0,5.999891251971058e-05,0.003169572107765452,0.0013750544483150412,0.014354066985645933,0.0
Malohat,Malohat,Xamdam Sobirov,2024-04-20,RUA1D2459522,0.08124874924954972,75.9,0.008231573350374742,0.002757494609504549,0.05684450708888201,0.7789473684210526,0.004316165575542957,0.03006893436767356,0.07914838568333454,0.0007939265270267299,0.0003880140381909682,0.0007987951997606276,0.01631701631701632,0.0003549310668744129,0.006339144215530904,0.003667985266313441,0.18660287081339713,0.0
MAESTRO,SEVENTEEN BEST ALBUM '17 IS RIGHT HERE',SEVENTEEN,2024-04-29,USA2P2415975,0.08144886932159295,75.7,0.05920021912560759,0.03858121143445615,0.040914391092411385,0.7894736842105262,0.011731973093272138,0.01018511067857931,0.04092072356458563,0.0026230032756742274,0.003037476002419582,0.07329235623079088,0.005827505827505828,6.412383775544067e-05,0.004754358161648178,0.03318733165872195,0.0430622009569378,1.0
NUEVA VIDA,Gï¿½ï¿½N,Peso Pluma,2023-06-22,QM7282306253,0.08164898939363617,75.6,0.33620822274254675,0.2863780105049027,0.17993298348985037,0.7999999999999999,0.043269886255153184,0.12550271497138377,0.020526014464475863,0.00804164113655382,0.005933504729391992,0.12999332502257505,0.2762237762237762,0.22250465460313532,0.10142630744849446,0.022763899691872144,0.17703349282296652,1.0
you broke me first,you broke me first,Tate McRae,2020-04-17,USRC12000832,0.0818491094656794,75.6,0.10719596517497826,0.1521212213600817,0.05037515083330871,0.631578947368421,0.00288956093165044,0.007737089895654957,0.6681981274638259,0.004790119699561543,0.004586568457762114,0.0013071423766875321,0.0,7.537363385288641e-05,0.0,1.1618775767358415e-06,0.0558213716108453,1.0
Relationship (feat. Future),Beautiful Thugger Girls,Young Thug,2017-06-16,USAT21701747,0.08244946968180908,75.5,0.3740054400210184,0.6076633959528516,0.28659405296370066,0.8210526315789474,0.025984067905094964,0.06726203465915588,0.17989851235194668,0.07522885330688268,0.07783536922738418,0.2357366035394061,0.3146853146853147,0.2691271845697797,0.2646592709984152,0.061418902739829744,0.25837320574162675,0.0
Beggin',Chosen,Mï¿½ï¿½ne,2017-12-08,ITB001700846,0.08224934960976585,75.4,0.15649046026459884,3.387585515361853e-06,3.049438104245446e-07,0.11228070175438597,0.1396484110073567,0.13202466126690574,0.35122773934485796,0.0157839417261789,0.020571644677480055,0.051987234559905414,0.018648018648018648,4.124925235730102e-06,0.0,0.00071387694777278,0.019138755980861243,0.0
Faint,Papercuts,Linkin Park,2024-04-12,USWB12401896,0.08204922953772263,75.4,0.00043588114006557567,0.0008418150005674206,0.0019860609193187557,0.4105263157894737,2.9683039471185388e-05,0.00019437932412550086,0.10023307925951233,0.004226451563148446,0.005434172671672526,0.07042453915843465,0.0003885003885003885,0.0,0.002641310089804543,0.0012809354486614814,0.0,0.0
Pretty - Sped Up,Pretty,MEYY,2023-06-07,FRD9M2300690,0.08284970982589553,75.4,0.30110835855576495,0.20884803460757362,0.1866753445035039,0.7578947368421052,0.0896940636195551,0.12444409230488652,0.017011259137791588,0.0003965852105449571,0.0005656444048562975,0.05096338788388439,0.23310023310023312,0.04502955883924604,0.1347068145800317,0.11142227529697436,0.4688995215311004,0.0
Hawï¿½,Hawï¿½,Maluma,2020-07-29,USSD12000190,0.08304982989793876,75.3,0.08581141307603046,0.04951633747804421,0.40713142662362173,0.8526315789473684,0.006407213481214962,0.011659244827980555,0.0029918337915734376,4.869170577385604e-08,6.337458094243935e-08,0.15221936111243053,0.06526806526806526,0.023888942012926014,0.08399366085578448,0.1408720542694758,0.13875598086124402,1.0
LA FALDA,LA FALDA - Single,Myke Towers,2023-11-22,USWL12302952,0.08264958975385231,75.3,0.03582040215481259,0.04962643400729347,0.05797239894870164,0.7508771929824561,0.0019750912595325612,0.009243738288011805,0.012447529427681337,0.003762897066999638,0.0032114553355092976,0.0047061324632097345,0.037296037296037296,0.02735050427211007,0.009508716323296355,0.01941188288298924,0.0,1.0
act ii: date @ 8,act ii: date @ 8,4batz,2023-12-07,QZS7J2359132,0.0834500700420252,75.3,0.1721597999630243,0.2638319351074119,0.0774463432020685,0.7052631578947368,0.06732571301700553,0.30780442615458536,0.14011018974615827,0.03135067201069626,0.03790863063638111,0.007729368904100286,0.02097902097902098,0.013216260455279247,0.020602218700475437,0.0008646858908579095,0.028708133971291867,0.0
Cradles,Cradles,Sub Urban,2019-01-04,GB2LD1800949,0.08324994996998199,75.2,0.4503037465319407,0.5487820783175895,0.3281652930237665,0.7473684210526316,0.019663870613496007,0.05733209498896457,0.009303333550194255,0.0020327213945629317,0.0022541870753025337,0.04381116782411563,0.44988344988344986,0.20701481035656227,0.45007923930269417,0.055841122702384505,0.23923444976076555,1.0
Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,2019-05-04,RUB421901499,0.08365019011406843,75.2,0.04193984907066618,0.0681311198849576,0.05918293058114633,0.7789473684210526,0.0025716134530613345,0.007689441925598103,0.006372937211490378,0.0015588763771279077,0.0019369687810536073,0.07063737272259282,0.061771561771561775,0.0031578177645530175,0.03803486529318542,0.0094319561854306,0.03827751196172249,1.0
Angel Numbers / Ten Toes,11:11,Chris Brown,2023-11-10,USRC12302900,0.08385031018611167,75.1,0.06496170654587609,0.03993793943335857,0.2690100132226304,0.8245614035087718,0.0007098233444227651,0.003377870356886666,0.02797200531403276,0.00860057015993785,0.006150074700710602,5.236520443542855e-05,0.04428904428904429,3.262440868259263e-05,0.07131537242472268,0.03402593754754492,0.05263157894736842,1.0
Never Lose Me,Never Lose Me - Single,Flo Milli,2023-11-30,USRC12303379,0.08405043025815488,75.1,0.05241866607410164,0.02906209613628934,0.043134481139040455,0.5403508771929824,0.015370949948819922,0.034039539694610696,0.012724918711536566,0.0027503208398946244,0.0019565203259136123,0.12499133896951438,0.008158508158508158,0.0011052924665740434,0.01901743264659271,0.012400760872129378,0.1291866028708134,1.0
Reggaeton Champagne,Kittyponeo,Bellakath,2023-10-05,BK4DA2319233,0.08425055033019811,75.1,0.007575500893385356,0.003624716501437183,0.07055392696290035,0.7894736842105262,0.0035327486525390697,0.02062292089791821,0.012820489809335426,0.0035674277286636916,0.004544312811711261,0.0007343437757578552,0.0,0.01365350253026664,0.005810882197569995,0.014604531417989215,0.03349282296650718,0.0
MASHA ULTRAFUNK,MASHA ULTRAFUNK,HISTED,2024-03-08,QZES82406061,0.08445067040224134,74.9,0.2918997513135244,0.34293205689111117,0.21599410235621203,0.8210526315789474,0.042880680281643824,0.09852332376960951,0.02581251808420788,0.01073818409611714,0.010445389165492801,0.03531659780000122,0.21561771561771562,0.2568665942929785,0.09350237717908083,0.035994614614440576,0.18181818181818182,1.0
Under The Influence,Indigo (Extended),Chris Brown,2019-10-04,USRC11902743,0.08465079047428456,74.9,0.13271828461268842,0.2408979811684121,0.06193145013326483,0.7052631578947368,0.032584657558154234,0.15868199134941394,0.18744240530168776,0.04781431446374686,0.05118611839451937,0.29620106760035014,0.05244755244755245,0.027187944718501975,0.028526148969889066,0.007395661993131685,0.07177033492822966,0.0
Life Goes On,Ugly is Beautiful: Shorter Thicker & Uglier (Deluxe),Oliver Tree,2020-07-17,USAT22007153,0.08485091054632779,74.8,0.04957901878566781,2.032551309217112e-05,0.0002933635692236725,0.056140350877192984,0.1396484110073567,0.13202466126690574,0.07573589143129505,0.006289252787902153,0.0107678495793224,0.051987234559905414,0.0,4.4999184389782935e-06,0.0,0.0004072173428320422,0.00956937799043062,0.0
Si Una Vez (Remasterizado 2024/30th Anniversary),Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,2024-03-22,USUM72402913,0.08505103061837102,74.7,0.02837729511476685,0.011428019736073212,0.05480411280614086,0.831578947368421,0.018843037336697756,0.0640998399740759,0.12778447073312674,0.0006855899524751188,0.0005842265042796897,0.3507098699733469,0.01282051282051282,0.0008763591159910226,0.003169572107765452,0.004409678116548313,0.020733652312599677,0.0
BATTER UP,BABYMONSTER Debut Digital Single [BATTER UP],BABYMONSTER,2023-11-27,KRA402300048,0.08525115069041424,74.5,0.010577414268347308,0.0035535772056145844,0.377110547082804,0.8421052631578947,0.0010935202603947673,0.005751827353414125,0.009399378618478135,0.002914456646665904,0.0020893888386058343,0.019995315721227057,0.023310023310023312,2.2499592194891467e-06,0.012678288431061807,0.04216235873928731,0.03827751196172249,1.0
SI NO ES CONTIGO,SI NO ES CONTIGO,Cris Mj,2024-05-23,QM6N22466972,0.0856513908345007,74.5,0.14885648152657568,0.24064560604751764,0.12182096601754587,0.8210526315789474,0.0015791019338473533,0.0039496620460600035,0.00028254079912682517,0.0003327810988159944,0.0002507268209878403,1.9942913889805364e-05,0.039627039627039624,5.624898048722867e-07,0.012678288431061807,0.019685629539193752,0.0430622009569378,1.0
Trance (with Travis Scott & Young Thug),HEROES & VILLAINS,Metro Boomin,2022-12-02,USUG12208787,0.08585151090654392,74.4,0.0964259767550564,0.10120072968592002,0.04256328326413898,0.7578947368421052,0.013177555047540054,0.024434212853769326,0.004752983793775846,0.0034262237841156348,0.0033351719887523804,0.06944120339246812,0.04195804195804195,0.18332723969378054,0.004754358161648178,5.489871550076851e-05,0.07177033492822966,0.0
Rock and A Hard Place,Rock and A Hard Place,Bailey Zimmerman,2022-06-10,USWB12201797,0.08545127076245747,74.4,0.03035579073693475,0.011212908055847735,0.2631885139041017,0.8210526315789473,0.000990303926281126,0.009708165571769059,0.020703753396357886,0.0013555136858668469,0.0018619266900801376,0.021534258908040175,0.054778554778554776,0.04268228888351398,0.05388272583201269,0.220646195227509,0.3301435406698564,1.0
obsessed,GUTS (spilled),Olivia Rodrigo,2024-03-22,USUG12305564,0.08605163097858715,74.4,0.01196407054762263,0.00873658304411822,0.12882087876168632,0.5298245614035088,0.0018415633156116324,0.010760063920498084,0.09478276833215465,0.0075590728203997586,0.012157924555038238,0.028805654401598258,0.04895104895104895,0.026960698837333572,0.06339144215530904,0.3734651104450741,0.38755980861244016,0.0
Eyes Closed,Eyes Closed,Imagine Dragons,2024-04-03,USUM72402448,0.0864518711226736,74.2,0.015610330961068999,0.007159661986717277,0.21873522320913008,0.7999999999999999,0.002645021217429066,0.00886051636918809,0.010184126111518092,0.0028846186420071578,0.002066173980568036,0.01791143321487639,0.04195804195804195,0.0034722495654766258,0.006339144215530904,0.029491689556519422,0.10047846889952153,1.0
Wanna Be,Wanna Be (Alternate Versions),GloRilla,2024-04-03,USUM72403374,0.08625175105063038,74.1,0.4411637704283866,0.3497783672176575,0.30831707598467506,0.7894736842105262,0.17239670039287597,0.2981413247458071,0.036479115069443235,0.01873013519782903,0.0261450501401223,0.05025242707795063,0.0034965034965034965,0.0712376463176605,0.15847860538827258,0.01627782185881366,0.25837320574162675,0.0
Don't Let Me Down,Pop Party,The Chainsmokers,2016-01-01,USQX91600011,0.08665199119471682,74.1,0.16389833709566817,0.08660023611471042,0.05664166608978286,0.6736842105263158,0.21046206672117254,0.6681072380716941,0.018616923510884,0.0031413983922977703,0.002931817383133819,0.03645180007110824,0.06293706293706293,0.0019231526428583482,0.01901743264659271,0.004152965415531303,0.07655502392344497,0.0
DDU-DU DDU-DU,SQUARE UP,BLACKPINK,2018-06-15,KRA401800096,0.08685211126676005,74.0,0.26897971756693756,0.3417768902303728,0.21223767489828305,0.7999999999999999,0.027976323668351337,0.09807335617632758,0.03377433645161623,0.019901874003729305,0.014583319129076445,0.033524581480469155,0.18997668997668998,0.09759816853319533,0.09825673534072901,0.010143502462111952,0.2822966507177033,0.0
telepatï¿½,Sin Miedo (del Amor y Otros Demonios) ï¿½,Kali Uchis,2020-11-18,GBUM72005748,0.08705223133880327,73.9,0.5430419425317956,0.5877511682935546,0.4291157216895703,0.8421052631578947,0.19694185047581317,0.2876602317459888,0.008157692497848309,0.0014242850047834787,0.0015451469685688393,0.0482809198692997,0.3508158508158508,0.20165090757730017,0.3359746434231379,0.03558573744649891,0.41148325358851673,0.0
Wake Me Up,TRUE,Avicii,2013-01-01,SEUM71301326,0.0872523514108465,73.7,0.05428428895271094,0.035539159641661204,0.36741865518079536,0.831578947368421,0.003663497837713939,0.00590096598114681,0.0008884382491477447,4.907634042952721e-05,0.00026505957779714986,0.27094329678571333,0.06876456876456877,0.1079361686569431,0.12995245641838352,0.5656014026684054,0.18660287081339713,0.0
Overdrive (feat. Norma Jean Martine),Overdrive (feat. Norma Jean Martine),Ofenbach,2023-10-06,FR9W12347222,0.08745247148288973,73.6,0.07440599418622397,0.07173212328778725,0.11400548486422261,0.7157894736842105,0.01918668574527693,0.028770194177434105,0.006144498977727249,0.004363331786463587,0.0034194502428171888,0.07014452891215367,0.04895104895104895,0.009241145004246797,0.0427892234548336,0.012620106760366009,0.21052631578947367,1.0
Chulo pt.2,Chulopt2,Bad Gyal,2023-06-22,USUM72305143,0.08765259155493295,73.6,0.3772894545582493,0.372288872967237,0.15357583992398544,0.7894736842105262,0.008008466331729209,0.02211461209657584,0.007673240272103503,0.001713222225844304,0.0012628831150212282,4.252571438484271e-09,0.04195804195804195,0.0003425562911672226,0.03803486529318542,0.0028289021777714606,0.004784688995215311,1.0
All Girls Are The Same,All Girls Are The Same,Juice WRLD,2018-04-13,USUG11800651,0.08805283169901941,73.5,0.06405008503662292,0.1377358394690976,0.3390828493948121,0.7999999999999999,0.0013811870063159032,0.005679288173671121,0.04666207567976866,0.0036050128265305886,0.005069111984013717,0.02425334846742298,0.03496503496503496,0.004357608518345605,0.10301109350237718,0.029724355541260777,0.11961722488038277,0.0
Push Up - Main Edit,Push Up - Single,Creeds,2023-03-31,DEE862300564,0.08785271162697618,73.4,0.22315678064813985,0.2202438722812509,0.0949025543096064,0.7578947368421052,0.03847307518248517,0.0996431072356644,0.05788895239834387,0.008207899668817293,0.008732341867173114,0.2857950654840382,0.2027972027972028,0.37582418818658914,0.19334389857369255,0.044156057669710536,0.18660287081339713,0.0
Kings & Queens,Kings & Queens,Ava Max,2020-03-12,USAT21906943,0.08825295177106263,73.4,0.3900912644733147,0.2898401229016025,0.354984422650627,0.8105263157894737,0.04419866987064707,0.13305531141342686,0.00890268086020235,0.00535320830669612,0.003453205677264745,0.25245271546921044,0.2948717948717949,0.4565302253896648,0.20602218700475436,0.02481224836402969,0.277511961722488,0.0
Adore You,Adore You,Harry Styles,2019-12-06,USSM11912588,0.08845307184310586,73.2,0.37957746156965066,0.5155786588887703,0.22453485424465375,0.8105263157894737,0.05668409313310235,0.1493832548824244,0.0038418415813949087,0.003154512947319034,0.003057132026799809,0.024679401482302448,0.24475524475524477,0.04683233866386172,0.10459587955625992,0.010201471854065522,0.2727272727272727,1.0
HIGHEST IN THE ROOM,HIGHEST IN THE ROOM,Travis Scott,2019-10-04,USSM11904276,0.08865319191514909,73.2,0.036293493665961366,0.08643593821721537,0.06291499684042001,0.7052631578947368,0.008295112477920412,0.016395122452715287,0.04362028073706948,0.003418990701512792,0.0044729654675247955,0.0057726587235391496,0.11421911421911422,0.022652026932011855,0.05071315372424723,0.018743409067902596,0.2822966507177033,1.0
